videoId,title,channelId,channelTitle,uploaded
KC3GOHlPtjY,ทำไมฟิล์มถึงซื้อ MacBook Pro การใช้งานดีไหม? | Film Happy Channel,UCtnuEGVHoveuHQ5joITxQPA,Film Happy Channel,2020-06-06T03:00:04Z
ahReEQ-c7y8,MacBook Pro 13” M1 vs MacBook Pro 13” Intel - Gaming performance,UC7CwWhhUmy-8sDvyyA15weA,MrMacRight,2020-11-20T02:30:00Z
lLPtN3ck75M,M1搭載MacBook Airが、全てのPCを過去にする,UCzH-IRXHeF4jox0P4qBxWAQ,monograph/ 堀口英剛,2020-11-18T12:13:07Z
XIWANvgXtvI,MÌNH ĐÃ BÁN MACBOOK PRO... ĐỂ MUA MACBOOK AIR M1 - UNBOX &amp; REVIEW LUÔN CHO NÓNG:)),UCOygiQNXiiQ_rpRjHU5ri-A,Duy Thẩm,2020-11-24T13:00:08Z
53xBuFfz6H8,Can YOU Use the Cheapest M1 MacBook Air as Your Only Video Editing Computer?!,UCqvULRRboZeXVezSm_XduLQ,The Everyday Dad,2020-11-20T16:06:34Z
pRlhDrNWiWU,"[spin9] สรุปเปิดตัว! MacBook Pro , MacBook Air และ Mac mini ใหม่ ใช้ชิป Apple M1 แรงขึ้นหลายเท่า",UCovADuA7KBuMFORurTzL86A,spin9,2020-11-10T21:54:34Z
RPgWJ8KGm3w,Apple MacBook Air 2020 - Mac do každé rodiny? [4K],UCSgFxc7dM_mjQIC0zxn1zqw,Petr Mára,2020-04-09T10:00:24Z
yrFUNVhkQpw,Apple MacBook Pro 2016 (Touch bar) - Ънбоксинг и ревю,UCJ40ytnFrzko0B1Kqb5AvdQ,The Clashers,2017-01-24T09:05:50Z
cA0gRDcwrAs,MacBook Pro 13&quot; vs MacBook Air 2020 - was lohnt sich mehr? | Venix,UCHnFHitawGGUK8lJ86lOuOw,Venix,2020-05-05T11:26:36Z
iC3j9YwgfbQ,¡Nuevos MacBook! Todo sobre el Apple Event de Nov en 8 min,UCEgF6KhiOxSe-oRDUJba3Kg,Victor Abarca,2020-11-11T00:53:10Z
l1ZtBrPSyoI,10 choses à savoir avant d’acheter un MacBook,UC93JcFmGKKl5otnsdWZ78qg,Laurène Jouve,2017-08-24T11:00:02Z
baH7n6oLkw4,"MacBook Air (M1, 2020) Is SHOCKINGLY Fast!",UCoi3Uk6JtP9QgA5BRwnh6NQ,GregsGadgets,2020-11-17T21:34:19Z
